,Tweet, No. Likes,Time,No. Retweets
57,@stcpay_ksa عندي مشكلة في stc pay ىتكلمت معهم ومالقو لي حل  وش اسوي معاهم@stcpay_ksa,0,2022-03-01 06:58:39+00:00,0
58,صار لي يومين احاول اتواصل معهم مايردون !!  #ظلم_stc_pay,0,2022-03-01 06:58:14+00:00,0
59,#ظلم_stc_pay  وش الحل الفلوس انخصمت وما وصلت حراميه,0,2022-03-01 06:56:30+00:00,0
60,"اليوم #1 للمطالبة باغلاق تطبيق STC PAY ❌❌❌❌❌❌❌❌❌❌❌
@stcpay_ksa 
#stcpay_رجعي_فلوس_الناس
#stcpay",0,2022-03-01 06:43:01+00:00,0
61,@stcpay_ksa السلام عليكم. احتاج مساعدة في تطبيق stc pay. تم تجميد حسابي و احتاج تفعيل للحساب.,0,2022-03-01 06:33:12+00:00,0
62,"السلام عليكم 
انا دافع فاتورة الانترنت وفاتورة شريحة الاتصال لي الان فوق ٢٤ ساعه عن طريق stc pay 
ولحد الان ماتسددت الفاتوره 
اس تي سي يقولون العملية مرفوضه 
اس تي سي بي يقولون راح المبلغ للتاجر 
الرجاء من ساداتكم الإطلاع الى الشكوى 
@stccare_ksa @stcpay_ksa @SAMA_GOV @CITC_SA https://t.co/PoFyczWp1U",0,2022-03-01 06:22:07+00:00,1
63,"@stcpay_ksa 
انا حولت من الراجحي لحسابي بـstc pay عن طريق سداد من امس الساعة 8 الليل وللحين ما وصلت هل فيه مشكلة ؟! افيدوني الله يعافيكم",0,2022-03-01 06:04:47+00:00,0
64,"متجر روان
متوفر اشتراك نتفلكس رسمي وضمان
متوفر من شهر ل ٦ شهور
متوفر من شاشه ل ٥ شاشات
دقة 4k
اعلى باقة
تسليم فوري
شهر شاشه ب ٢٠ ريال
تحويل - سوا - stc pay
للشراء واتس او خاص
نتفلكس نت فلكس نتفليكس نيتفليكس نيتفلكس #نتفلكس #مسلسلات_نتفلكس #متجر_نتفلكس #افلام #مسلسلات #نتفلكس",0,2022-03-01 05:58:01+00:00,0
65,@CITC_withU stc pay  هل هي تابعه لكم او للبنك السعودي,0,2022-03-01 05:43:49+00:00,0
66,@stcpay_ksa @M0hammedAlnaim لو سمحت متى توصل الحواله من stc pay للراجحي؟,0,2022-03-01 05:41:51+00:00,0
67,@znzn12121 @Abdullah_Alth95 @stcpay_ksa @SAMAcares القبح والمهزله من الاثنين البنك المركزي وstc pay كلهم اطق….. من بعض,0,2022-03-01 05:39:33+00:00,0
68,@YasserALBrnawy @stcpay_ksa وانا كذلك الاحد تم اضافة مبلغ من مصرف الراجحي وانخصم من مصرف الراجحي ولم يضاف الى حساب stc pay وعندي اشعار من الراجحي بانه انخصم وانضاف لديكم,0,2022-03-01 05:28:54+00:00,0
69,@stcpay_ksa تطبقكم سيئ و دعمكم اسوء لا يعرفون ايش المشكلة ولا ايش حلها . كرهتونا في التعاملات الرقمية . مو معقوله يومين من خصم المبلغ من حسابي البنك ولا تودعوه في حساب stc pay . رجعوه ووعد مني ما عاد اجيكم ..,0,2022-03-01 05:26:12+00:00,0
70,@torches1990 @iam_mfs @stcpay_ksa @ceoditionswerne من اسبوعين انا العامله لها يومين تبغى احول لها راتبها و الى الان ما انضاف الرصيد في المحفظه مصيبه اذا كذا طيب فلوسنا الضايعه الان مين المسؤول عنها STC Pay و الا البنك الي سويت منه الايداع ؟,0,2022-03-01 05:07:21+00:00,1
71,@mohammedotb8 @totole765 شلون الراتب ينزل من stc pay ؟,0,2022-03-01 04:25:18+00:00,0
72,@FZDM87 تعاملت مع عدد كبير من العمال كالسباكين و حقين صيانة مكيفات و كهربائيين و كانوا يقبلوا ب stc pay  و كان مريح و سهل و عندك سجل للعملية ...اهم شيء لا تشحنها مبالغ كبيرة,0,2022-03-01 03:55:27+00:00,0
73,@SAMA_GOV @SAMAcares ابي ارفع شكوى على stc pay ماخوذ من حسابي فلوس ولا رجعت,0,2022-03-01 03:42:15+00:00,0
74,"@SAMAcares 
اضفت يوم الاحد مبلغ ١٥٠٠ الى حسابي في @stcpay_ksa عن طريق apple pay وانسحب المبلغ من الحساب البنكي لكن الى اليوم لم يظهر المبلغ في حساب stc pay!
حاولت التواصل لحل المشكلة وبعد عدة محاولات وانتظار طويل كان الرد رفعنالك شكوى والى اليوم لم يتم حل المشكلة ولم يصلني المبلغ",0,2022-03-01 03:41:11+00:00,0
75,"@stcpay_ksa 

السلام عليكم  في لخبطة في حسابات stc pay
المبالغ المحولة تنزل نا
قصة",0,2022-03-01 03:34:48+00:00,0
76,@stcpay_ksa حولت مبلغ قبل امس والى الان مااوصل stc pay سالفه ورفع مطالبه ماليه من البنك وللان ماجى ؟,0,2022-03-01 03:33:22+00:00,0
77,"@stcpay_ksa 
اسوء خدمة عملاء لايوجد تجاوب مع العميل ومماطلة في تقديم الخدمة.
من يوم الاحد اضفت مبلغ لحسابي في stc pay والى الان لم يظهر المبلغ 
ان شاءالله اخر استخدام لstc pay اثبتو عدم كفاءة خدمتكم وخسرتو ثقة الناس",0,2022-03-01 03:32:23+00:00,0
78,"@SASCO_KSA 
ليش أغلب محطاتكم بالجنوب ماتقبل الدفع stc pay ؟",0,2022-03-01 03:02:47+00:00,0
79,@stcpay_ksa @allahimAB انا حولت 100 ريال من stc pay الى حسابي في الراجحي وتعلقت من الاسبوع اللي راح الى هاليوم ولاجت وش المشكلة؟؟,0,2022-03-01 01:54:42+00:00,0
80,من بعد stc pay ماصرت استخدم الحوالات البنكية ابد,0,2022-03-01 01:40:32+00:00,0
81,@SAMAcares السلام عليكم ، انا ابغى ارفع شكوى على stc pay بخصوص ( طلب كشف عمليات الحساب ) وطالبين مني انتم الرقم المرجعي لدى الجهة المالية ، كيف اجيبه اذا تقدرون تفيدوني شاكر لكم .,0,2022-03-01 00:53:45+00:00,0
82,@stcpay_ksa  السلام عليكم،،  امس  احاول اضيف لرصيد STC pay ولا تتم الاضافة ويتم خصم المبلغ من الحساب البنكي الراجحيي ؟؟؟؟ كيف وين المبلغغ ؟؟؟🛑,0,2022-03-01 00:46:02+00:00,0
83,"@stcpay_ksa 
السلام عليكم 
من كم يوم احاول ادخل على stc pay ويجيني فشل بتسجيل الدخول عند كلمه السر وهي صح وتكرر عمليه ارسال الرساله النصيه والرقم السري ! مع العلم اني كنت مسجل قبل كذا من زمان",0,2022-03-01 00:42:12+00:00,0
84,@gaming_tariq @AppMrsool معلقة... قبل يومين واحد حول لي من stc pay وهذا اليوم الثالث ما وصلت,0,2022-03-01 00:10:30+00:00,0
85,لازم استوعب ان الفلوس الي في stc pay مو فلوس مونوبولي 💔,0,2022-02-28 23:48:27+00:00,0
86,@stcpay_ksa السلام عليكم تم اضافة اموال عن طريق ابل باي وانضاف فقط ربع المبلغ في الرصيد الحالي في stc pay وباقي المبلغ موجود في الرصيد الاجمالي ولا استطيع استخدامه !!! تم التواصل معكم عن طريق الخاص ولم يتم الرد الرجاء افادتي,0,2022-02-28 23:44:17+00:00,0
87,"@AbdullahProudSA @allahimAB @stcpay_ksa فعلاً صارت معي خويي محولي 2000 ريال ووصلني 1950 ريال طيب يا stc pay وين الخمسين؟ والله محجوزة عندنا تعال بداية الشهر نعطيكياها 
ليه؟ تجاوزت الحد الائتماني 
شي مضحك فعلاً 😂 https://t.co/dFBnFL5vpX",0,2022-02-28 23:35:24+00:00,1
88,@allahimAB @SAMA_GOV @stcpay_ksa في احد خرب STC PAY فلوسنا راحت والله كان البرنامج مفخرة عالمية بس في ناس تخرب,1,2022-02-28 23:32:15+00:00,0
89,@SAMA_GOV stc pay شوضعه اخذ مني 2350 ريال ابي فوسي من خرب البرنامج,0,2022-02-28 23:27:56+00:00,0
90,@SaudiNews50 Stc pay شوضعه اخذ فلوسنا,0,2022-02-28 23:25:35+00:00,0
91,@stcpay_ksa اش وضع اللي حول لمحفظته في stc pay من حساب بنكي لاهي صارت فالمحفظة ولا رجعت للبنك ؟ الموضوع عندكم ولا عند البنك ؟ وضع تطبيقكم من اخر صيانة يرقل !,0,2022-02-28 23:25:13+00:00,0
92,روسيا بكبرها ما عندها تطبيق دفع و تحويل مالي خاص بها ،  بس السعودية عندها stc pay من ثلاث سنوات https://t.co/3yA1LyYdPX https://t.co/qDrrYLZWcb,0,2022-02-28 23:21:08+00:00,0
93,خاصية *القطة * اللي بstc pay  يا انها فكة ازمة,0,2022-02-28 23:17:13+00:00,0
94,@stcpay_ksa من خرب stc pay المشروع العظيم الجميل ؟؟؟؟ حسبي الله,1,2022-02-28 23:05:44+00:00,0
95,@houdaifa1990 @stcpay_ksa @allahimAB صحيح انا معك اذا كان بنك ، ولكن stc pay بطاقة رقمية معاملتها تختلف عن البنوك,0,2022-02-28 23:04:00+00:00,0
96,"شراء عبر نقاط البيع (Apple Pay)
مبلغ 900 SAR
بطاقة مدى *5477
حساب 108*417
من STC Pay
في 27/02/2022 20:13",0,2022-02-28 23:00:44+00:00,0
97,"@talal_raga وعليكم السلام ياهلا بك 
نعم يالغالي يوجد تطبيق اخر خاص بالتجار stc pay merchant 💜💚",0,2022-02-28 22:59:32+00:00,0
98,"@stcpay_ksa حولت مبلغ من المحفظه إلى stc pay
من يوم 17 فبراير وما وصلت إلى الآن 
والدعم وخدمة العملاء مابيردوش",0,2022-02-28 22:58:44+00:00,0
99,@SAMA_GOV @SAMAcares يعطيكم العافيه حولت مبلغ من البنك الاهلي الى stc pay عن طريق apple pay ولم يصل المبلغ لمحفظة stc pay مع العلم انه تم خصم المبلغ من حسلبي في البنك الاهلي ولم تصلني رسالة بتغذية المحفظة في stc pay  وعند التواصل مع stc pay والبنك الاعلي لم اصل الى حل !؟!,0,2022-02-28 22:54:06+00:00,0
100,من خرب احسن منصة stc pay فلوسنا محجوزة ياخسارة كانت شيء عظيم,0,2022-02-28 22:52:43+00:00,0
101,@stccare_ksa @AlmaeeAM خلو stc pay يرجعون فلوسي النصابين,1,2022-02-28 22:37:27+00:00,0
102,@stcpay_ksa من تاريخ 15-2-2022 تم سحب من بطاقة stc pay عن طريق الصراف الآلي وارسال رساله بالخصم ولم يخرج ولم استلم المبلغ وتم التواصل معكم وتم رفع شكوى وللآن لم يتم حل المشكلة ارجو الاستجابة والا سوف يتم اتخاذ الاجراء اللازم,0,2022-02-28 22:35:27+00:00,0
103,"@ask_almadinah10 Stc pay مرجع
الى البنك المركزي قدمي شكوى للبنك المركزي مع ارفاق رقم الحوالة او صورتها",0,2022-02-28 22:31:44+00:00,0
104,@stcpay_ksa اجريت عملية تحويل من stc pay لحساب بنك محلي والى الان ماوصلت وانخصم المبلغ من حسابي,0,2022-02-28 22:25:02+00:00,0
105,@M1_h2030 @stcpay_ksa @ooaa871 ب Apple Pay توصل عطول انا حولت من stc لبنك الراجحي وماوصلت الحين صار اسبوع ورفعت شكوى وكلمتهم مافي فايده,0,2022-02-28 22:09:17+00:00,0
106,@stcpay_ksa حولت خمسين لحسابي البنكي من محفظتي stc pay ولسى ماوصلت ايش المشكله,0,2022-02-28 22:05:42+00:00,0
107,الله يرزقني قد مالعنت stc pay الله ياخذهم على هالنكبه,0,2022-02-28 22:05:40+00:00,0
108,@stcpay_ksa كم يستغرق مدة تحويل من stc pay للراجحي ؟؟؟؟,0,2022-02-28 22:05:28+00:00,0
109,"@nooryza95 @stcpay_ksa ارسلوا لي مسج،. انهم رجعوا الفلوس لـ stc pay, وفعلا دخلت شفتهم مرجعينها",0,2022-02-28 21:59:42+00:00,0
110,@stccare_ksa @stcpay_ksa نسيت كلمة السر stc pay,0,2022-02-28 21:58:27+00:00,0
111,"🔴 من الخاص 📩

سلام عليكم 
بالله نزل سؤالي عندك لعل وعسى القى الحل عند احد 
انا حولت قبل اسبوعين تقريباً تاريخ  2022 - 19- 02 
من بنك stc pay الى بنك الاهلي 
وما وصلت الحوالة الى اليوم 
وتواصلت مع الدعم الفني وما افادوني ب ش
لو بشتكي اروح عند مين عشان يجيب لي حقي؟",1,2022-02-28 21:57:59+00:00,0
112,@stcpay_ksa السلام عليكم انا حولت من حسابي الخاص مبلغ على حسابي في stc pay وتم سحب المبلغ كامل من حسابي الخاص ولكن الرصيد الحالي في stc pay ربع المبلغ المحول فقط!!! وباقي المبلغ في الحساب الكامل في stc pay وحاولت اتواصل على الرقم ولم يتم الرد !! ارجوو افادتي لو سمحتوا!!!!,0,2022-02-28 21:48:12+00:00,0
113,@StocksniperKSA @stcpay_ksa @allahimAB STC مختلفة تماماً STC PAY من ناحية الشركة والموظفين,0,2022-02-28 21:44:32+00:00,0
114,"رصيدي 0 ابي تاكد واغذي المحفظة برضوه 0 حسبي الله عليهم 
#ظلم_stc_pay",0,2022-02-28 21:38:41+00:00,0
115,@3lawe545 @credit_cards_sa بطاقة stc pay تعتبر كريديت مع انها تشحن ، خذ ايصال لاي عملية ببطاقة stc وبتحصل نوع البطاقة كريديت كارد,0,2022-02-28 21:25:01+00:00,0
116,"@stcpay_ksa @stcpay_ksa 
نسيت كلمة مرور حق تطبيق stc payً",0,2022-02-28 21:23:40+00:00,0
117,"@stcpay_ksa @stcpay_ksa 
نسيت كلمة مرور حق تطبيق stc pay",0,2022-02-28 21:23:16+00:00,0
