,Tweet, No. Likes,Time,No. Retweets
19,@stcpay_ksa هل يلزم تجديد الهوية الوطنية في stc pay مثل باقي البنوك؟,0,2022-02-24 05:52:55+00:00,0
20,@AppMrsool ادارة شركة برنامج مرسول اسعد الله صباحكم ،، ممكن توضحون التناقض الحاصل بخصوص ايداع المستحقات اذا كان لديكم مشاكل تقنيه في stc pay والبنك الاهلي لماذا التناقض وايداع بعض دفعات الطلبات وبعضها لا ممكن توضحون ليش التناقض والتأخير في ايداعها ؟؟؟ https://t.co/Vbr7yDApFh,0,2022-02-24 05:52:18+00:00,0
21,"@stcpay_ksa مرحبا ، حولت من حسابي stc pay إلى حسابي في الإنماء بتاريخ ١٩-٢ وحتى هذه اللحظة ما وصل لي المبلغ ورفعت بلاغين ولكن لا حياة لمن تنادي 
وآخر مرة رد الموظف وانتظره وسحب علي 
وش الحل يا سادة ؟",0,2022-02-24 05:50:38+00:00,0
22,@sakoony1400 فيه ميزه القطه في STC pay  اعجبتني,2,2022-02-24 05:47:10+00:00,0
23,"طريقة الاشتراك , تحويل 500 stc pay لمدة شهر الاشتراك , تناقش بالسعر وتستخف دمك بلوووك ! 

بعد ماتشترك بيوصلك 200 فيديو غير عرض الاستورري

طريقة اشتراك برا السعودية 500 نون 🥱

ما اقابل اشتراكات فقط ❗️",0,2022-02-24 05:13:25+00:00,0
24,"@stcpay_ksa @spectacular_18 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:59:55+00:00,0
25,"@stcpay_ksa @sam_herta أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:59:03+00:00,0
26,"@stcpay_ksa @ahmadzj1 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:58:31+00:00,0
27,"@stcpay_ksa @rej أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:56:15+00:00,0
28,"@stcpay_ksa @aali12121ali أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:55:19+00:00,0
29,"@stcpay_ksa @Zahorh_20 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:54:30+00:00,0
30,"@stcpay_ksa @alzaeem_56 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:53:35+00:00,0
31,"@stcpay_ksa @alqahaity أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:53:04+00:00,0
32,"@stcpay_ksa @7NFyJiG64LtDoeR أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ
@SAMAcares",0,2022-02-24 04:52:30+00:00,0
33,"@stcpay_ksa @abeer127000 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:50:45+00:00,0
34,"RT @7ydgh: @stcpay_ksa السلام عليكم 
انا اليوم حولت فلوس من الراجحي الى stc pay مبلغ 144 و وصل في المحفضه 44 فقط 
باقي المبلغ لو يصل الحساب",0,2022-02-24 04:14:17+00:00,1
35,"@stcpay_ksa @Aboattieh1 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:11:13+00:00,0
36,"@stcpay_ksa @8f8888 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:10:39+00:00,0
37,"@stcpay_ksa @fofo70541281 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:10:21+00:00,0
38,"@stcpay_ksa @7ydgh أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:10:08+00:00,0
39,"@stcpay_ksa @Renad29878102 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:09:51+00:00,0
40,"@stcpay_ksa @mo_29m أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:09:31+00:00,0
41,"@qhtany_a @stcpay_ksa أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:09:16+00:00,0
42,"@stcpay_ksa @sosomoon82 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:08:31+00:00,0
43,"@stcpay_ksa @alqahaity أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:07:54+00:00,0
44,"@stcpay_ksa @Bo7_i8 أظن stc pay قامت تسرق الناس
ناس كثيرييين محولين فلوس من زمان ولا أحد جته أي شي
لازم نبلغ",0,2022-02-24 04:07:28+00:00,0
45,@kingah111 @ShawarmerSA @AppMrsool ياخي لي اسبوع وناس اكثر ما جانا شي للحين على حساب STC Pay,0,2022-02-24 03:52:58+00:00,0
46,RT @oheroxo: @stcpay_ksa حولت مبلغ قبل ٨ ساعات من بنك الاهلي لحسابي STC PAY والى الان ما وصلت وش مشكلة تطبيقكم كل بعد فترة تبلع الفلوس؟؟!,0,2022-02-24 02:56:05+00:00,1
47,@stcpay_ksa حولت مبلغ قبل ٨ ساعات من بنك الاهلي لحسابي STC PAY والى الان ما وصلت وش مشكلة تطبيقكم كل بعد فترة تبلع الفلوس؟؟!,1,2022-02-24 02:41:37+00:00,1
48,"@ShawarmerSA @AppMrsool السلام عليكم
مناديب الي يوصل وعنده حساب اهلي هل توصلكم مستحقاتكم يتم تحويلها لكم ؟ ولا نفس مشكلة STC Pay  ما يوصل شي ؟",0,2022-02-24 02:09:09+00:00,0
49,@stcpay_ksa هل الفيزا الرقمية  في  stc pay لها صلاحية معينة وكم وهل لها فوائد؟ هل تشمل جميع المواقع  وكيفية استخدامها,0,2022-02-24 01:17:12+00:00,0
50,"RT @eng_abdrhmanali: @_Ali_N_A_ @albalawi_2020 @stcpay_ksa الحمدلله طلقتهم طلاق بائن لارجع فيه
بعد المصيبة اللي صارت على فترتين العطل اللي…",0,2022-02-24 01:02:05+00:00,2
51,"RT @eng_abdrhmanali: @_Ali_N_A_ @albalawi_2020 @stcpay_ksa الحمدلله طلقتهم طلاق بائن لارجع فيه
بعد المصيبة اللي صارت على فترتين العطل اللي…",0,2022-02-24 01:00:09+00:00,2
52,@stcpay_ksa السلام عليكم ، حسابي في STC pay متعرض لإختراق؟! شحنت 2000 وقبل شوي دخلت ع الحساب حصلت 160 ريال فقط!! وين راح رصيدي؟,0,2022-02-24 00:38:54+00:00,0
53,"@stcpay_ksa اضفت فلوس الى حسابي في stc pay عن طريق apple pay وانخصم المبلغ من البنك لكن ماوصلو الى stc 
رصيدي نفسه ماتغير ؟",0,2022-02-24 00:19:31+00:00,0
54,فلوسي اختفت من stc pay فجأه رصيدي صار صفر ومافي رد منكم,0,2022-02-24 00:00:22+00:00,0
55,@SaAskExp Stc pay وفيه خانة تحويل عن طريق مساند تطلع لك بياناتها اذا هي على كفالتك ومباشرة تحول الراتب واطلب لها من نفس التطبيق بطاقة مدى بلاستيكية مجانية عشان لو تبي تشتري او تحاسب او تسحب وترتاح,1,2022-02-23 23:58:38+00:00,0
56,@AmB99o إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 23:56:55+00:00,0
57,@sweet8838 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 23:54:59+00:00,0
58,@AlMadanmfa إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1RTcN,0,2022-02-23 23:54:31+00:00,0
59,@stcpay_ksa نسيت كلمة المرور حق التطبيق pay stc,0,2022-02-23 23:45:58+00:00,0
60,"RT @mm000mm3: #stcpay
@SAMA_GOV 
@stcpay_ksa 
@SAMAcares 
أتقدم بشكوى ضد stc pay 
وذلك لأختفاء رصيدي دون وجه حق 
نتمنى من البنك المركزي يتخ…",0,2022-02-23 23:15:38+00:00,15
61,"@stcpay_ksa السلام عليكم 
انا اليوم حولت فلوس من الراجحي الى stc pay مبلغ 144 و وصل في المحفضه 44 فقط 
باقي المبلغ لو يصل الحساب",1,2022-02-23 23:10:33+00:00,1
62,@JeenyDriverKSA مرحبا تواصلت معكم عن طريق البرنامج لاكثر من مره لكن لم يتم تحويل الرصيد الي STC pay ما المشكلة,0,2022-02-23 23:08:12+00:00,0
63,شروطي. الاشتراك الشهري 150 ريال stc pay. والدائم 400.ارد على كلمه اشتراك بس,3,2022-02-23 23:01:52+00:00,0
64,@stcpay_ksa يبو كل راتبي احوله على Stc pay ولا شفت جوال 😭,1,2022-02-23 22:54:03+00:00,0
65,@stcpay_ksa @SAMA_GOV نحتاج دعمكم لارجاع اموالنا التي سحبت ولم يتم اضافتها في محفظتنا بتبيطيق  STC pay,0,2022-02-23 22:49:02+00:00,0
66,يحلوين ترا م اعر//ض الا بعد المقابل كام ٢٠٠  (stc pay) 💸🤍🤍🤍,0,2022-02-23 22:42:26+00:00,0
67,"@stcpay_ksa @amin9i @Saso7V @777ksa99 @xxx91w_91 @iiieui_ @rashooood25 @VipYmym @faris_designer @abulayal123 @fg1max الف مبرووك للفائزين🌹
وعقبال لنا الفوز stc pay",0,2022-02-23 22:39:46+00:00,0
68,@Eb101999 @stcpay_ksa @_etti8 هيا يا محامي stc pay ادفع العشرة يلي انخصمت ما انضافت https://t.co/WhWdcwXPsW,0,2022-02-23 22:37:35+00:00,0
69,@m7md_mansourii إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 22:32:36+00:00,0
70,@stcpay_ksa @MD_2655 @MoayadA83354690 @wxv0z @S17Noura @FahdAl_Subaie @asmf33 @rawanrawrs @TameemTalib @Boodi_09 @abohdyil احسن من المسابقه ال عمليتها دى رجعوا فلوس الناس ال مش وصلت ليهم لحد الان وهما محتاجينها جدا stc pay,1,2022-02-23 22:03:30+00:00,0
71,@SaAskExp Stc pay  افضل برنامج,0,2022-02-23 22:03:00+00:00,0
72,@rt__uk كان بال stc pay لكن فيه ملاحظات عليه حاليا,0,2022-02-23 21:58:56+00:00,0
73,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 21:53:37+00:00,176
74,@alwlhan3737 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:51:27+00:00,0
75,RT @1IqCrouKnnDjG8S: @SaudiSIMAH  وش الحل معه Stc Pay  حوالة من تاريخ ١٧/٢/٢٠٢٢ ولم يتم عكسها الى حساب المحفظة  نأمل النظر في الموضوع  .؟ h…,0,2022-02-23 21:49:50+00:00,3
76,@Zezo_TK إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:49:06+00:00,0
77,RT @5aledAlshahrani: @Nasrawi8 @sakoony1400 Stc pay تطبيق تحمله بجوالك وتفعله برقم جوالك ويعتبر مثل البنك بالضبط تحويل وسداد ومشتريات تحاسب…,0,2022-02-23 21:48:01+00:00,1
78,"@Nasrawi8 @sakoony1400 Stc pay تطبيق تحمله بجوالك وتفعله برقم جوالك ويعتبر مثل البنك بالضبط تحويل وسداد ومشتريات تحاسب منه 
مثلاً ابي اعطيك مبلغ ادخل التطبيق واحوله لك برقم جوالك لكن لابد تكون مشترك فيه",2,2022-02-23 21:44:58+00:00,1
79,@shsubaie4 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:42:45+00:00,0
80,"اشتراك بنتفلكس
  المميزات :
- الحساب لمده شهر
- يشغل 4 اجهزة في نفس الوقت
- الجوده UHD 4k
- افلام ومسلسلات تدعم الترجمة للعربية
- ضمان على الحساب
 تحويل بنكي الراجحي (او شحن) او stc pay
للتواصل: خاص
 #نتفلكس #حسابات ….",0,2022-02-23 21:42:26+00:00,0
81,@Amjadiow228 إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:42:22+00:00,0
82,@FatmahHadi_ إذا كان لديك أي مشكلة مع حساب STC pay الخاص بك ، فهذا هو نموذج خدمة عملاء stc pay ، قم بملء مشكلتك وإرسالها ، وسيقومون بالرد على الفور https://t.co/L7uJW1Rlnf,0,2022-02-23 21:41:41+00:00,0
83,@stcpay_ksa الاخوة الافاضل في Stc pay  متى سوف تعاد المبالغ الى الحسابات ارجو الرد برسالة تطمن حتى لا يكون إنتظارنا هباء ؟!! هل هذا ممكن؟!!!,0,2022-02-23 21:33:49+00:00,0
84,"@SaAskExp في حساب العماله المنزليه عن طريق البنك او التطبيق وتحول الرواتب بكل سهوله 
و عن طريق stc pay  وسهل جداً ورسومه بسيطه جداً عن طريق اليوتيوب مقاطع تشرحلك الطريقه",0,2022-02-23 21:12:16+00:00,0
85,@AppMrsool وش سالفة التحويل ؟؟ من وقت ما اتعطل STC pay وانتو متعطلين !! هم حلو مشكلتهم وانتو باقي ؟؟ وأرسلتها تنبيه خليك على حسابك في الاهلي وكمان ما حولتوا ..... فيها خراب بيوت هذه 😅,0,2022-02-23 20:56:09+00:00,0
86,@SAMAcares سلام عليكم عندي مشكلة مع stc pay في تاريخ 21/2/2022 حوالة دولية ولم تصل بعد وعند التواصل مع خدمة العملاء بعد اتصلات كثيرة جدًا لم اجد سوى وعود كاذبة او جواب غير واضح وغير مقبول https://t.co/CyGZUVbTXL,0,2022-02-23 20:44:24+00:00,0
87,"ماخذين فلوسنا من ١٠ ايام و عطلتو اشغالنا حسبي الله ونعم الوكيل 
#STC_PAY_اين_فلوسنا",0,2022-02-23 20:37:56+00:00,0
88,@CITC_SA سلام عليكم قمت بتحويل دولي من موقع stc pay في تأريخ 21/2/2022 ولم تصل الحوالة تواصلت مع مقدمة الخدمة دون فائدة مجرد وعود كاذبة بأصلاح العطل آرجو النظر في مشكلتي وشكرًا https://t.co/pmQG2t0djt,0,2022-02-23 20:37:26+00:00,0
89,RT @aet2e: @stccare_ksa عندي فلوس حلولتها على المحفظة  stc pay لم تصل منذو اسبوع @stcpay_ksa    @CITC_SA  @mcgovsa_care,0,2022-02-23 20:32:35+00:00,1
90,@stccare_ksa عندي فلوس حلولتها على المحفظة  stc pay لم تصل منذو اسبوع @stcpay_ksa    @CITC_SA  @mcgovsa_care,0,2022-02-23 20:22:09+00:00,1
91,@stccare_ksa قمت بتحويل دولي ولم تصل الحوالة بسبب عطل في نظام stc pay وحاولت الاتصال بي رقمك المجاني وتحدثت الى ممثل الخدمة ولاكن دون فائدة,0,2022-02-23 20:06:31+00:00,0
92,@stcpay_ksa ترقيع مشكلتهم مع stc pay والمشاكل  الي صارت,0,2022-02-23 19:57:22+00:00,0
93,"متوفر حسابات #بلس ١٤ يوم الكمية محدوده 👌🏼

السعر : ١٦ ريال ✨

الحسابات مفعله وجاهزه واضمنها لك المده كامله 🤩

طرق الدفع 💰: STC PAY - PayPal - تحويل - سوا  ✅

للتواصل واتس : 0553253853 📥

#فيفا #فيفا21 #فيفا22 #برو_كلوب #كود #فورتنايت",0,2022-02-23 19:56:19+00:00,0
94,@stcpay_ksa لو سمحت كيف احول اجمالي الاسترداد النقدي من حسابي stc pay الى نفس حسابي؟,0,2022-02-23 19:48:32+00:00,0
95,@SAMAcares السلام عليكم حولت من بنك البلاد حواله الى stc pay البنك يقول الحواله عمدت وstc pay محد يرد اتمنى حل,0,2022-02-23 19:25:28+00:00,0
96,@Pb8xhY @stcpay_ksa نفس المشكله سددت فاتورتي عن طريق stc pay  وانخصم المبلغ ولها 6 ايام ماتسددت الفاتوره وتواصلت معهم ولا فيه رد,0,2022-02-23 18:45:53+00:00,0
97,@RiyadBank فيه تحويلين المفروض واحد واصلني من اسبوع من stc pay وواحد واصلني امس من البنك الاهلي  وللان لم يصل لحسابي والرصيد صفر !! صدق اسوء بنك لاتردون وتأخير !!! وتعامل سيء ورحت لفرعين ومااحد يخدمني فيها !!! حسبي الله ونعم الوكيل https://t.co/wcxjAcjvoP,0,2022-02-23 18:40:30+00:00,0
98,@stcpay_ksa @stccare_ksa  السلام عليكم ورحمة الله وبركاته ابغى الغي طلب بطاقتين بلاستيكية في stc pay كيف ؟,0,2022-02-23 18:38:47+00:00,0
99,@stccare_ksa  السلام عليكم ورحمة الله وبركاته ابغى الغي طلب بطاقتين بلاستيكية في stc pay,0,2022-02-23 18:37:14+00:00,0
100,@AlRajhiBankCare عندي عملية شرائيه من حسابي في الراجحي لدى Stc pay وكل بنك يرميني على الثاني ؟,0,2022-02-23 18:34:39+00:00,0
101,"@stcpay_ksa السلام عليكم 
انا ابي استخرج بطاقة stc pay لكن من ضمن الشروط والاحكام عند إلغائها لازم اسدد المبالغ المستحقه ايش المبالغ المستحقه هذي وايش ممكن تكون؟",0,2022-02-23 18:31:22+00:00,0
102,@stcpay_ksa للاسف stc pay  غير جديره بالثقه,0,2022-02-23 18:19:13+00:00,0
103,@Ask_coins عن طريق stc pay . p2p اذا فتحت للشراء p2p تلاقي في الوسط فوق خيارات الدفع حدد stc pay يطلع لك اللي يقبلون هذي الطريقة . للعلم اعلى شوي من البنوك لكن افضل طريقة بسبب امتناع البنوك عن التعامل,0,2022-02-23 18:08:28+00:00,0
104,RT @1IqCrouKnnDjG8S: @SaudiSIMAH  وش الحل معه Stc Pay  حوالة من تاريخ ١٧/٢/٢٠٢٢ ولم يتم عكسها الى حساب المحفظة  نأمل النظر في الموضوع  .؟ h…,0,2022-02-23 18:04:50+00:00,3
105,"RT @SATTAM02030: الاتفاقية خاضعة لأنظمة المملكة العربية السعودية، وأي شرط يخالف نص نظامي يسود النص ويبطل الشرط.
#stc_pay https://t.co/S0ST1…",0,2022-02-23 18:04:33+00:00,1
106,"RT @o11ea: @stcpay_ksa 
اخر حل 
والى @urpay_sa 
#stc_pay https://t.co/1m6ajipsJu",0,2022-02-23 18:02:01+00:00,1
107,@stcpay_ksa السلام عليكم تم التحويل دولي عن طريق stc pay ولم تصل الحواله بما ان الحوله لم يتواجد فيها MTCN وتواصلنا مع خدمه العملاء كذا مره ومافيه فايده @CITC_SA @MOFKSA,0,2022-02-23 18:01:56+00:00,0
108,@stcpay_ksa السلام عليكم ورحمة الله وبركاته عندي مشكلة في stc pay تكفى رد على الخاص,0,2022-02-23 17:51:52+00:00,0
109,RT @salimjalal1: @stcpay_ksaانا اضفت اموال ٢٥ر من البلاد الى stc pay لي يومين ما وصل في المحفظة https://t.co/d9JlX6ywZO,0,2022-02-23 17:47:27+00:00,1
110,RT @Rashed180: فيه مشكله بالتحويل الى الحساب البنكي لي ٣ أيام محول ولا وصلت.. وخدمة العملاء توصل لـ ٢٠ دقيقه ومافي رد من الموظفين. @stcpay_…,0,2022-02-23 17:47:18+00:00,3
111,"RT @tsbee7at: @stcpay_ksa 

مرحبا stc pay
في عملية شحن لرقم هاتف تم الخصم من الرصيد  ولم يتم شحن رقم جوال ؟؟؟!!!
ممكن حل عاجل لهذه المشكلة!…",0,2022-02-23 17:46:40+00:00,2
112,RT @stcpay_ksa: مع stc pay حوّل من رقم جوالك لأي رقم بتكّة 🤳🚀 https://t.co/KeHIk2Sp1x,0,2022-02-23 17:29:49+00:00,176
113,@AppMrsool @ex_vq مرسول مايعرف انك ماحيلتك غير اللي اشتغلت بها يحسبون انك مسوي عندهم جمعيه stc pay شغال البنك الاهلي شغال بس مرسول حابب يستثمر فلوس المساكين انا شغال بليلة واحدة ب ٨٠٠ ريال وللان ماحولوها رجعت وقفت وحسبي الله عليهم,0,2022-02-23 17:27:43+00:00,0
114,"السلام عليكم، مساء الخير، هل أقدر أحول لبنك محلي من STC PAY التاجر؟ إذا نعم؛ ما هي الطريقة؟ وإذا لا؛ فهل توجد طريقة مثل السحب عن طريق الصراف الآلي؟ شكرًا.
@stcpay_ksa",0,2022-02-23 17:24:39+00:00,0
115,@stcpay_ksa تم تم تم اللهم إجعله من نصيبي ومن قال أمين يارب العالمين شكرا لك stc pay,0,2022-02-23 17:23:29+00:00,0
116,"RT @alsowaiqi: @tom5113 @stcpay_ksa ارفع لك شكوى على البنك المركزي السعودي 
عبر موقعهم ووضح كل نقاطك ومافي ذلك ردود stc pay 
وارفع نسخة من…",0,2022-02-23 17:20:09+00:00,1
117,RT @Ali_Asiri96: @stcpay_ksa انا حولت فلوس من stc pay الى حسابي البنكي الشخصي ولكن الى الان ما وصلت وتم حسم المبلغ من stc pay وش المشكلة,0,2022-02-23 17:16:47+00:00,1
